Date,Window,Threshold_q,Threshold_u,Exceedances_k,xi_shape,beta_scale,VaR95,ES95,VaR99,ES99
2017-07-06,1000,0.95,0.0244068790366302,50,0.10028383019388523,0.011372088409786141,0.024406879036630188,0.03704651894911146,0.04426935755012992,0.05912290167965638
2017-07-07,1000,0.95,0.0244068790366302,50,0.10028383019388523,0.011372088409786141,0.024406879036630188,0.03704651894911146,0.04426935755012992,0.05912290167965638
2017-07-10,1000,0.95,0.0244068790366302,50,0.10028383019388523,0.011372088409786141,0.024406879036630188,0.03704651894911146,0.04426935755012992,0.05912290167965638
2017-07-11,1000,0.95,0.0244068790366302,50,0.10028383019388523,0.011372088409786141,0.024406879036630188,0.03704651894911146,0.04426935755012992,0.05912290167965638
2017-07-12,1000,0.95,0.0244068790366302,50,0.10028383019388523,0.011372088409786141,0.024406879036630188,0.03704651894911146,0.04426935755012992,0.05912290167965638
2017-07-13,1000,0.95,0.0244068790366302,50,0.10028383019388523,0.011372088409786141,0.024406879036630188,0.03704651894911146,0.04426935755012992,0.05912290167965638
2017-07-14,1000,0.95,0.0244068790366302,50,0.10028383019388523,0.011372088409786141,0.024406879036630188,0.03704651894911146,0.04426935755012992,0.05912290167965638
2017-07-17,1000,0.95,0.0244068790366302,50,0.10028383019388523,0.011372088409786141,0.024406879036630188,0.03704651894911146,0.04426935755012992,0.05912290167965638
2017-07-18,1000,0.95,0.0244068790366302,50,0.10028383019388523,0.011372088409786141,0.024406879036630188,0.03704651894911146,0.04426935755012992,0.05912290167965638
2017-07-19,1000,0.95,0.0244068790366302,50,0.10028383019388523,0.011372088409786141,0.024406879036630188,0.03704651894911146,0.04426935755012992,0.05912290167965638
2017-07-20,1000,0.95,0.0244068790366302,50,0.10028383019388523,0.011372088409786141,0.024406879036630188,0.03704651894911146,0.04426935755012992,0.05912290167965638
2017-07-21,1000,0.95,0.0244068790366302,50,0.10028383019388523,0.011372088409786141,0.024406879036630188,0.03704651894911146,0.04426935755012992,0.05912290167965638
2017-07-24,1000,0.95,0.0244068790366302,50,0.10028383019388523,0.011372088409786141,0.024406879036630188,0.03704651894911146,0.04426935755012992,0.05912290167965638
2017-07-25,1000,0.95,0.0244068790366302,50,0.10028383019388523,0.011372088409786141,0.024406879036630188,0.03704651894911146,0.04426935755012992,0.05912290167965638
2017-07-26,1000,0.95,0.0244068790366302,50,0.10028383019388523,0.011372088409786141,0.024406879036630188,0.03704651894911146,0.04426935755012992,0.05912290167965638
2017-07-27,1000,0.95,0.024059660156880124,50,0.07517974448563963,0.011963551666085653,0.024059660156880106,0.0369957432441086,0.04452756753351592,0.05912751128724268
2017-07-28,1000,0.95,0.024059660156880124,50,0.07517974448563963,0.011963551666085653,0.024059660156880106,0.0369957432441086,0.04452756753351592,0.05912751128724268
2017-07-31,1000,0.95,0.024059660156880124,50,0.07517974448563963,0.011963551666085653,0.024059660156880106,0.0369957432441086,0.04452756753351592,0.05912751128724268
2017-08-01,1000,0.95,0.024059660156880124,50,0.07517974448563963,0.011963551666085653,0.024059660156880106,0.0369957432441086,0.04452756753351592,0.05912751128724268
2017-08-02,1000,0.95,0.024059660156880124,50,0.07517974448563963,0.011963551666085653,0.024059660156880106,0.0369957432441086,0.04452756753351592,0.05912751128724268
2017-08-03,1000,0.95,0.024059660156880124,50,0.07517974448563963,0.011963551666085653,0.024059660156880106,0.0369957432441086,0.04452756753351592,0.05912751128724268
2017-08-04,1000,0.95,0.024059660156880124,50,0.07517974448563963,0.011963551666085653,0.024059660156880106,0.0369957432441086,0.04452756753351592,0.05912751128724268
2017-08-07,1000,0.95,0.024059660156880124,50,0.07517974448563963,0.011963551666085653,0.024059660156880106,0.0369957432441086,0.04452756753351592,0.05912751128724268
2017-08-08,1000,0.95,0.024059660156880124,50,0.07517974448563963,0.011963551666085653,0.024059660156880106,0.0369957432441086,0.04452756753351592,0.05912751128724268
2017-08-09,1000,0.95,0.024059660156880124,50,0.07517974448563963,0.011963551666085653,0.024059660156880106,0.0369957432441086,0.04452756753351592,0.05912751128724268
2017-08-10,1000,0.95,0.024059660156880124,50,0.07517974448563963,0.011963551666085653,0.024059660156880106,0.0369957432441086,0.04452756753351592,0.05912751128724268
2017-08-11,1000,0.95,0.024059660156880124,50,0.07517974448563963,0.011963551666085653,0.024059660156880106,0.0369957432441086,0.04452756753351592,0.05912751128724268
2017-08-14,1000,0.95,0.024059660156880124,50,0.07517974448563963,0.011963551666085653,0.024059660156880106,0.0369957432441086,0.04452756753351592,0.05912751128724268
2017-08-15,1000,0.95,0.024059660156880124,50,0.07517974448563963,0.011963551666085653,0.024059660156880106,0.0369957432441086,0.04452756753351592,0.05912751128724268
2017-08-16,1000,0.95,0.024059660156880124,50,0.07517974448563963,0.011963551666085653,0.024059660156880106,0.0369957432441086,0.04452756753351592,0.05912751128724268
2017-08-17,1000,0.95,0.02348813528921184,50,0.03881758817652686,0.012907432709349673,0.02348813528921184,0.03691683784408152,0.044924487689796705,0.059218902610245566
2017-08-18,1000,0.95,0.02348813528921184,50,0.03881758817652686,0.012907432709349673,0.02348813528921184,0.03691683784408152,0.044924487689796705,0.059218902610245566
2017-08-21,1000,0.95,0.02348813528921184,50,0.03881758817652686,0.012907432709349673,0.02348813528921184,0.03691683784408152,0.044924487689796705,0.059218902610245566
2017-08-22,1000,0.95,0.02348813528921184,50,0.03881758817652686,0.012907432709349673,0.02348813528921184,0.03691683784408152,0.044924487689796705,0.059218902610245566
2017-08-23,1000,0.95,0.02348813528921184,50,0.03881758817652686,0.012907432709349673,0.02348813528921184,0.03691683784408152,0.044924487689796705,0.059218902610245566
2017-08-24,1000,0.95,0.02348813528921184,50,0.03881758817652686,0.012907432709349673,0.02348813528921184,0.03691683784408152,0.044924487689796705,0.059218902610245566
2017-08-25,1000,0.95,0.02348813528921184,50,0.03881758817652686,0.012907432709349673,0.02348813528921184,0.03691683784408152,0.044924487689796705,0.059218902610245566
2017-08-28,1000,0.95,0.02348813528921184,50,0.03881758817652686,0.012907432709349673,0.02348813528921184,0.03691683784408152,0.044924487689796705,0.059218902610245566
2017-08-29,1000,0.95,0.02348813528921184,50,0.03881758817652686,0.012907432709349673,0.02348813528921184,0.03691683784408152,0.044924487689796705,0.059218902610245566
2017-08-30,1000,0.95,0.02348813528921184,50,0.03881758817652686,0.012907432709349673,0.02348813528921184,0.03691683784408152,0.044924487689796705,0.059218902610245566
2017-08-31,1000,0.95,0.02348813528921184,50,0.03881758817652686,0.012907432709349673,0.02348813528921184,0.03691683784408152,0.044924487689796705,0.059218902610245566
2017-09-01,1000,0.95,0.02348813528921184,50,0.03881758817652686,0.012907432709349673,0.02348813528921184,0.03691683784408152,0.044924487689796705,0.059218902610245566
2017-09-05,1000,0.95,0.02348813528921184,50,0.03881758817652686,0.012907432709349673,0.02348813528921184,0.03691683784408152,0.044924487689796705,0.059218902610245566
2017-09-06,1000,0.95,0.02348813528921184,50,0.03881758817652686,0.012907432709349673,0.02348813528921184,0.03691683784408152,0.044924487689796705,0.059218902610245566
2017-09-07,1000,0.95,0.02348813528921184,50,0.03881758817652686,0.012907432709349673,0.02348813528921184,0.03691683784408152,0.044924487689796705,0.059218902610245566
2017-09-08,1000,0.95,0.02348813528921184,50,0.03881758817652686,0.012907432709349673,0.02348813528921184,0.03691683784408152,0.044924487689796705,0.059218902610245566
2017-09-11,1000,0.95,0.02348813528921184,50,0.03881758817652686,0.012907432709349673,0.02348813528921184,0.03691683784408152,0.044924487689796705,0.059218902610245566
2017-09-12,1000,0.95,0.02348813528921184,50,0.03881758817652686,0.012907432709349673,0.02348813528921184,0.03691683784408152,0.044924487689796705,0.059218902610245566
2017-09-13,1000,0.95,0.02339327585801784,50,0.05599324879616625,0.012596028210383324,0.02339327585801784,0.036736430654655025,0.044607326473555746,0.05920878118444195
2017-09-14,1000,0.95,0.02339327585801784,50,0.05599324879616625,0.012596028210383324,0.02339327585801784,0.036736430654655025,0.044607326473555746,0.05920878118444195
2017-09-15,1000,0.95,0.02339327585801784,50,0.05599324879616625,0.012596028210383324,0.02339327585801784,0.036736430654655025,0.044607326473555746,0.05920878118444195
2017-09-18,1000,0.95,0.02339327585801784,50,0.05599324879616625,0.012596028210383324,0.02339327585801784,0.036736430654655025,0.044607326473555746,0.05920878118444195
2017-09-19,1000,0.95,0.02339327585801784,50,0.05599324879616625,0.012596028210383324,0.02339327585801784,0.036736430654655025,0.044607326473555746,0.05920878118444195
2017-09-20,1000,0.95,0.02339327585801784,50,0.05599324879616625,0.012596028210383324,0.02339327585801784,0.036736430654655025,0.044607326473555746,0.05920878118444195
2017-09-21,1000,0.95,0.02339327585801784,50,0.05599324879616625,0.012596028210383324,0.02339327585801784,0.036736430654655025,0.044607326473555746,0.05920878118444195
2017-09-22,1000,0.95,0.02339327585801784,50,0.05599324879616625,0.012596028210383324,0.02339327585801784,0.036736430654655025,0.044607326473555746,0.05920878118444195
2017-09-25,1000,0.95,0.02339327585801784,50,0.05599324879616625,0.012596028210383324,0.02339327585801784,0.036736430654655025,0.044607326473555746,0.05920878118444195
2017-09-26,1000,0.95,0.02339327585801784,50,0.05599324879616625,0.012596028210383324,0.02339327585801784,0.036736430654655025,0.044607326473555746,0.05920878118444195
2017-09-27,1000,0.95,0.02339327585801784,50,0.05599324879616625,0.012596028210383324,0.02339327585801784,0.036736430654655025,0.044607326473555746,0.05920878118444195
2017-09-28,1000,0.95,0.02339327585801784,50,0.05599324879616625,0.012596028210383324,0.02339327585801784,0.036736430654655025,0.044607326473555746,0.05920878118444195
2017-09-29,1000,0.95,0.02339327585801784,50,0.05599324879616625,0.012596028210383324,0.02339327585801784,0.036736430654655025,0.044607326473555746,0.05920878118444195
2017-10-02,1000,0.95,0.02339327585801784,50,0.05599324879616625,0.012596028210383324,0.02339327585801784,0.036736430654655025,0.044607326473555746,0.05920878118444195
2017-10-03,1000,0.95,0.02339327585801784,50,0.05599324879616625,0.012596028210383324,0.02339327585801784,0.036736430654655025,0.044607326473555746,0.05920878118444195
2017-10-04,1000,0.95,0.02339327585801784,50,0.05599324879616625,0.012596028210383324,0.02339327585801784,0.036736430654655025,0.044607326473555746,0.05920878118444195
2017-10-05,1000,0.95,0.02339327585801784,50,0.05599324879616625,0.012596028210383324,0.02339327585801784,0.036736430654655025,0.044607326473555746,0.05920878118444195
2017-10-06,1000,0.95,0.02339327585801784,50,0.05599324879616625,0.012596028210383324,0.02339327585801784,0.036736430654655025,0.044607326473555746,0.05920878118444195
2017-10-09,1000,0.95,0.02339327585801784,50,0.05599324879616625,0.012596028210383324,0.02339327585801784,0.036736430654655025,0.044607326473555746,0.05920878118444195
2017-10-10,1000,0.95,0.02339327585801784,50,0.05599324879616625,0.012596028210383324,0.02339327585801784,0.036736430654655025,0.044607326473555746,0.05920878118444195
2017-10-11,1000,0.95,0.02339327585801784,50,0.05599324879616625,0.012596028210383324,0.02339327585801784,0.036736430654655025,0.044607326473555746,0.05920878118444195
2017-10-12,1000,0.95,0.02339327585801784,50,0.05599324879616625,0.012596028210383324,0.02339327585801784,0.036736430654655025,0.044607326473555746,0.05920878118444195
2017-10-13,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-10-16,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-10-17,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-10-18,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-10-19,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-10-20,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-10-23,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-10-24,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-10-25,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-10-26,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-10-27,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-10-30,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-10-31,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-11-01,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-11-02,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-11-03,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-11-06,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-11-07,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-11-08,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-11-09,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-11-10,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-11-13,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-11-14,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
2017-11-15,1000,0.95,0.02348813528921184,50,0.034499296223552384,0.013010982506667115,0.02348813528921184,0.03696402656073149,0.04502076607765616,0.05926606187175908
